MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,PricePerSqFt,PropertyAge,BasementBathrooms,BathroomAbvGr,OverallCondition,OverallExterior,TotalBsmtSqFt,TotalGrLivAreaSF,GarageQual+Cond
SC60,RL,103.0,13125.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,1Fam,2Story,7.0,5.0,1991.0,1991.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Ex,TA,Mn,BLQ,GLQ,GasA,Ex,Y,SBrkr,4.0,1.0,Gd,8.0,Typ,1.0,TA,Attchd,1980.0,RFn,3.0,833.0,Y,72.0,25.0,No,Nov,2007.0,WD,Normal,238000.0,111.89468735307945,34.0,1.0,3.0,NormNorm,HdBoardHdBoard,470.0,2127.0,TATA
SC20,RL,87.0,11029.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6.0,5.0,1958.0,2002.0,Hip,CompShg,None,0.0,Ex,TA,CBlock,Gd,TA,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,3.0,1.0,TA,6.0,Min1,1.0,TA,Attchd,1980.0,Unf,2.0,601.0,Y,0.0,51.0,No,May,2008.0,WD,Normal,176500.0,124.82319660537482,67.0,1.0,1.0,NormNorm,MetalSdMetalSd,773.0,1414.0,TATA
SC60,RL,70.0,8462.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,6.0,5.0,1994.0,1994.0,Gable,CompShg,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,471.0,Y,300.0,87.0,No,Jul,2007.0,WD,Normal,201000.0,116.79256246368391,31.0,0.0,3.0,NormNorm,HdBoardHdBoard,928.0,1721.0,TATA
SC90,RL,67.0,8777.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Duplex,1.5Fin,5.0,7.0,1900.0,2003.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,4.0,1.0,TA,9.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,N,0.0,70.0,No,Sep,2008.0,WD,Normal,145900.0,66.31818181818181,125.0,2.0,4.0,FeedrNorm,MetalSdMetalSd,1272.0,2200.0,NoNo
SC20,RL,65.0,10237.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,1Story,6.0,5.0,2005.0,2006.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1980.0,Fin,2.0,397.0,Y,100.0,0.0,No,Oct,2006.0,New,Partial,169990.0,129.17173252279636,20.0,0.0,2.0,RRAnNorm,VinylSdVinylSd,1316.0,1316.0,TATA
SC120,RL,50.0,8012.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,TwnhsE,1Story,6.0,5.0,1993.0,1994.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,GasA,Ex,Y,SBrkr,2.0,1.0,Gd,5.0,Typ,1.0,Fa,Attchd,1980.0,RFn,2.0,533.0,Y,0.0,69.0,No,Jul,2008.0,WD,Normal,193000.0,119.35683364254793,32.0,1.0,2.0,NormNorm,PlywoodPlywood,763.0,1617.0,TATA
SC20,RL,79.0,10240.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6.0,6.0,1980.0,1980.0,Gable,CompShg,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1980.0,Unf,2.0,612.0,Y,384.0,25.0,No,May,2006.0,WD,Normal,207500.0,123.0723606168446,45.0,1.0,2.0,NormNorm,PlywoodPlywood,625.0,1686.0,TATA
SC20,RL,0.0,15611.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1Fam,1Story,5.0,6.0,1977.0,1977.0,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,LwQ,GasA,TA,Y,SBrkr,3.0,1.0,Ex,6.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,540.0,Y,180.0,0.0,No,Mar,2008.0,WD,Abnorml,175000.0,155.41740674955594,48.0,0.0,2.0,NormNorm,VinylSdVinylSd,1033.0,1126.0,TATA
SC60,RL,93.0,11999.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,1Fam,2Story,8.0,5.0,2003.0,2004.0,Hip,CompShg,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,4.0,1.0,Ex,10.0,Typ,1.0,Gd,BuiltIn,1980.0,Fin,3.0,656.0,Y,104.0,25.0,No,May,2007.0,WD,Normal,163000.0,68.66048862679023,22.0,0.0,3.0,NormNorm,VinylSdVinylSd,1181.0,2374.0,TATA
SC60,RL,0.0,9900.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,7.0,5.0,1968.0,1968.0,Gable,CompShg,BrkFace,342.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,4.0,1.0,TA,9.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,486.0,Y,0.0,43.0,No,Apr,2008.0,WD,Normal,176000.0,88.97876643073812,57.0,0.0,3.0,FeedrNorm,MetalSdMetalSd,832.0,1978.0,TATA
SC20,RL,0.0,11838.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,8.0,5.0,2001.0,2001.0,Hip,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Ex,7.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,522.0,Y,202.0,25.0,No,Jun,2009.0,WD,Normal,236500.0,132.27069351230426,24.0,0.0,2.0,NormNorm,VinylSdVinylSd,477.5,1788.0,TATA
SC60,RL,0.0,13006.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,1Fam,2Story,7.0,5.0,1997.0,1997.0,Gable,CompShg,BrkFace,285.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,4.0,1.0,Gd,8.0,Typ,1.0,TA,BuiltIn,1980.0,Fin,2.0,642.0,Y,0.0,0.0,No,Nov,2006.0,WD,Normal,222000.0,99.28443649373882,28.0,0.0,3.0,NormNorm,HdBoardHdBoard,964.0,2236.0,TATA
SC20,RL,73.0,8925.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,Fin,3.0,610.0,Y,100.0,18.0,No,Jul,2009.0,WD,Normal,201000.0,137.10777626193723,18.0,0.0,2.0,NormNorm,VinylSdVinylSd,1466.0,1466.0,TATA
SC20,RL,70.0,9100.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5.0,6.0,1965.0,1965.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,Ex,Y,SBrkr,2.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,429.0,Y,0.0,0.0,No,Jul,2009.0,WD,Normal,117500.0,127.02702702702703,60.0,0.0,1.0,NormNorm,VinylSdVinylSd,459.0,925.0,TATA
SC20,RL,84.0,11670.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,1Fam,1Story,9.0,5.0,2006.0,2006.0,Hip,CompShg,Stone,302.0,Ex,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Ex,8.0,Typ,1.0,Gd,Attchd,1980.0,Fin,3.0,788.0,Y,0.0,25.0,No,Mar,2007.0,WD,Normal,163000.0,85.56430446194226,19.0,0.0,2.0,RRNnNorm,VinylSdImStucc,477.5,1905.0,TATA
SC20,RL,63.0,8487.0,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,1Fam,1Story,7.0,5.0,2004.0,2004.0,Gable,CompShg,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,6.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,570.0,Y,192.0,36.0,No,Aug,2009.0,WD,Normal,190000.0,126.66666666666667,21.0,0.0,2.0,NormNorm,VinylSdVinylSd,1500.0,1500.0,TATA
SC20,RL,63.0,9478.5,Pave,None,IR2,HLS,AllPub,Inside,Mod,NAmes,1Fam,1Story,7.0,7.0,1960.0,2007.0,Flat,Tar&Grv,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,4.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,505.0,Y,0.0,0.0,No,Nov,2008.0,WD,Normal,242000.0,116.96471725471243,65.0,1.0,2.0,PosANorm,Wd SdngWd Sdng,585.0,2069.0,TATA
SC30,RL,52.0,5825.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,4.0,5.0,1926.0,1953.0,Gable,CompShg,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,1.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,528.0,Y,0.0,0.0,No,Jun,2006.0,WD,Normal,79900.0,106.9611780455154,99.0,0.0,1.0,NormNorm,MetalSdMetalSd,600.0,747.0,TATA
SC20,RL,67.0,10083.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2.0,1.0,Gd,5.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,555.0,Y,0.0,41.0,No,Aug,2009.0,WD,Normal,184900.0,154.08333333333334,22.0,1.0,2.0,NormNorm,VinylSdVinylSd,1176.0,1200.0,TATA
SC60,RL,75.0,9675.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,689.0,Y,0.0,48.0,No,Feb,2009.0,WD,Normal,253000.0,128.36123795027905,20.0,0.0,3.0,NormNorm,VinylSdVinylSd,1113.0,1971.0,TATA
SC60,RL,73.0,8760.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,RFn,3.0,868.0,Y,0.0,90.0,No,Aug,2006.0,New,Partial,239799.0,122.2217125382263,19.0,0.0,3.0,NormNorm,VinylSdVinylSd,1391.0,1962.0,TATA
SC70,RL,0.0,9478.5,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,1Fam,2Story,7.0,7.0,1940.0,1950.0,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,4.0,1.0,TA,10.0,Typ,2.0,TA,Attchd,1980.0,Unf,1.0,349.0,Y,56.0,0.0,No,Jun,2010.0,COD,Normal,244400.0,101.70620058260508,85.0,0.0,2.0,NormNorm,MetalSdMetalSd,1032.0,2403.0,TATA
SC90,RL,55.0,12640.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Duplex,1Story,6.0,5.0,1976.0,1976.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Gd,Rec,LwQ,GasA,TA,Y,SBrkr,4.0,1.0,TA,8.0,Typ,0.0,No,Attchd,1980.0,Unf,2.0,574.0,Y,40.0,0.0,No,Jul,2006.0,WD,Normal,150900.0,87.32638888888889,49.0,0.0,2.0,NormNorm,PlywoodPlywood,1332.0,1728.0,TATA
SC60,RL,0.0,8755.0,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,1Fam,2Story,7.0,5.0,1999.0,1999.0,Gable,CompShg,BrkFace,298.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,8.0,Typ,1.0,TA,BuiltIn,1980.0,RFn,2.0,390.0,Y,0.0,0.0,No,Jun,2009.0,WD,Normal,214000.0,103.88349514563107,26.0,1.0,3.0,RRNnNorm,VinylSdVinylSd,992.0,2060.0,TATA
SC90,RL,42.0,7711.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Duplex,1Story,4.0,5.0,1977.0,1977.0,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,4.0,1.0,TA,8.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,N,321.0,0.0,No,Aug,2007.0,Oth,Abnorml,150000.0,104.16666666666667,48.0,2.0,2.0,NormNorm,MetalSdMetalSd,1440.0,1440.0,NoNo
SC90,RL,100.0,9478.5,Pave,None,Reg,Low,AllPub,Inside,Gtl,Mitchel,Duplex,1Story,5.0,4.0,1967.0,1967.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,Unf,GasA,TA,Y,SBrkr,4.0,1.0,TA,8.0,Typ,0.0,No,Attchd,1980.0,Unf,2.0,576.0,P,0.0,0.0,No,Jun,2007.0,WD,Normal,143000.0,87.62254901960785,58.0,0.0,2.0,NormNorm,HdBoardPlywood,476.75,1632.0,TATA
SC20,RL,0.0,14375.0,Pave,None,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,1Fam,SLvl,6.0,6.0,1958.0,1958.0,Gable,CompShg,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Rec,GasA,Gd,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Basment,1980.0,RFn,2.0,525.0,Y,0.0,25.0,No,Jan,2009.0,COD,Abnorml,137500.0,102.30654761904762,67.0,0.0,1.0,NormNorm,HdBoardHdBoard,465.0,1344.0,TATA
SC50,RM,98.0,8820.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,5.0,6.0,1890.0,1996.0,Hip,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,2.0,1.0,TA,7.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,456.0,Y,48.0,0.0,No,Sep,2009.0,WD,Normal,124900.0,66.82718031032638,135.0,0.0,1.0,NormNorm,VinylSdVinylSd,1088.0,1749.0,TATA
SC80,RL,70.0,8163.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,5.0,6.0,1959.0,1959.0,Gable,CompShg,BrkFace,128.0,TA,Gd,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,3.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1980.0,RFn,1.0,796.0,Y,86.0,0.0,No,Mar,2006.0,WD,Normal,143000.0,125.0,66.0,1.0,1.0,NormNorm,HdBoardHdBoard,850.0,1144.0,TATA
SC20,RL,85.0,14536.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,1Fam,1Story,8.0,5.0,2002.0,2003.0,Hip,CompShg,BrkFace,236.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,1980.0,Fin,3.0,808.0,Y,0.0,25.0,No,Nov,2007.0,WD,Normal,163000.0,100.06138735420504,23.0,1.0,2.0,NormNorm,VinylSdVinylSd,1616.0,1629.0,TATA
SC60,RL,65.0,14006.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7.0,5.0,2002.0,2002.0,Gable,CompShg,BrkFace,144.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,474.0,Y,144.0,25.0,No,Feb,2006.0,WD,Normal,192500.0,108.38963963963964,23.0,0.0,3.0,NormNorm,VinylSdVinylSd,936.0,1776.0,TATA
SC20,RL,78.0,9360.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6.0,7.0,1972.0,2006.0,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,3.0,1.0,Gd,5.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,676.0,Y,0.0,0.0,No,Mar,2010.0,WD,Normal,197500.0,143.01230992034758,53.0,1.0,2.0,NormNorm,PlywoodPlywood,1161.0,1381.0,TATA
SC20,RL,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5.0,5.0,1950.0,2002.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,3.0,1.0,Gd,5.0,Typ,0.0,No,Detchd,1980.0,RFn,2.0,720.0,Y,194.0,0.0,No,Jul,2007.0,WD,Normal,129000.0,149.30555555555554,75.0,1.0,1.0,NormNorm,VinylSdVinylSd,715.0,864.0,TATA
SC20,RH,60.0,7800.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,1Fam,1Story,5.0,5.0,1965.0,1965.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,3.0,1.0,TA,6.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,300.0,Y,0.0,0.0,No,Jul,2006.0,WD,Abnorml,119900.0,124.24870466321244,60.0,1.0,1.0,NormNorm,VinylSdVinylSd,828.0,965.0,TATA
SC85,RL,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,SFoyer,5.0,5.0,1972.0,2003.0,Gable,CompShg,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,2.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Fin,1.0,396.0,Y,192.0,0.0,No,Apr,2009.0,WD,Normal,133900.0,174.34895833333334,53.0,0.0,1.0,NormNorm,WdShingHdBoard,768.0,768.0,TATA
SC60,RL,0.0,11075.0,Pave,None,IR1,Lvl,AllPub,Inside,Mod,Mitchel,1Fam,2Story,5.0,4.0,1969.0,1969.0,Gable,CompShg,BrkFace,232.0,TA,TA,CBlock,TA,TA,Av,ALQ,LwQ,GasA,Ex,Y,SBrkr,4.0,1.0,TA,7.0,Min2,1.0,Po,Attchd,1980.0,RFn,2.0,530.0,Y,305.0,25.0,Shed,Sep,2008.0,WD,Normal,172000.0,87.39837398373983,56.0,0.0,3.0,NormNorm,HdBoardHdBoard,591.0,1968.0,TATA
SC90,RL,35.0,9400.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Duplex,SFoyer,6.0,5.0,1975.0,1975.0,Flat,Tar&Grv,BrkFace,250.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,4.0,1.0,TA,4.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,Y,0.0,0.0,No,Oct,2006.0,WD,AdjLand,127500.0,130.10204081632654,50.0,0.0,2.0,NormNorm,WdShingPlywood,945.0,980.0,NoNo
SC90,RH,82.0,7136.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Duplex,2Story,6.0,6.0,1946.0,1950.0,Gable,CompShg,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,N,SBrkr,4.0,1.0,TA,8.0,Typ,0.0,No,Attchd,1980.0,Unf,2.0,492.0,Y,0.0,0.0,No,Aug,2007.0,WD,Normal,145000.0,74.05515832482125,79.0,0.0,2.0,NormNorm,MetalSdMetalSd,979.0,1958.0,TATA
SC160,RM,24.0,9478.5,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,TwnhsE,2Story,6.0,6.0,1980.0,1980.0,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,2.0,1.0,TA,5.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,462.0,Y,150.0,0.0,No,May,2009.0,WD,Normal,124000.0,100.89503661513426,45.0,0.0,2.0,NormNorm,MetalSdMetalSd,561.0,1229.0,TATA
SC20,RL,70.0,7420.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5.0,5.0,1962.0,1962.0,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,3.0,1.0,TA,6.0,Typ,0.0,No,Detchd,1980.0,Fin,2.0,576.0,Y,0.0,0.0,No,Apr,2007.0,WD,Normal,132000.0,124.88174077578051,63.0,0.0,1.0,NormNorm,MetalSdMetalSd,1057.0,1057.0,TATA
SC20,RL,65.0,8450.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7.0,5.0,2003.0,2003.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,6.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,531.0,Y,0.0,39.0,No,Oct,2007.0,WD,Normal,185000.0,138.36948391922215,22.0,1.0,2.0,NormNorm,VinylSdVinylSd,1337.0,1337.0,TATA
SC160,FV,24.0,2572.0,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Twnhs,2Story,7.0,5.0,1999.0,1999.0,Hip,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,6.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,484.0,Y,0.0,44.0,No,May,2010.0,WD,Normal,155000.0,109.46327683615819,26.0,1.0,3.0,NormNorm,MetalSdMetalSd,696.0,1416.0,TATA
SC20,RL,50.0,7207.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,5.0,7.0,1958.0,2008.0,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,Unf,GasA,Gd,Y,SBrkr,2.0,1.0,TA,4.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,Y,117.0,0.0,No,Feb,2010.0,WD,Normal,116500.0,135.78088578088577,67.0,1.0,1.0,NormNorm,Wd SdngPlywood,858.0,858.0,NoNo
SC60,RL,0.0,12227.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,1Fam,2Story,6.0,7.0,1977.0,1995.0,Gable,CompShg,BrkFace,0.0,TA,Gd,CBlock,Gd,Gd,No,ALQ,Unf,GasA,TA,Y,SBrkr,4.0,1.0,TA,6.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,619.0,Y,0.0,25.0,No,Jul,2008.0,WD,Normal,163000.0,111.33879781420765,48.0,1.0,3.0,PosNNorm,HdBoardHdBoard,1330.0,2872.0,TATA
SC160,RL,24.0,2308.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,TwnhsE,2Story,6.0,6.0,1976.0,1976.0,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,1.0,TA,Detchd,1980.0,Unf,2.0,440.0,Y,48.0,0.0,No,Jul,2007.0,WD,Normal,155000.0,100.12919896640827,49.0,1.0,3.0,NormNorm,PlywoodBrk Cmn,804.0,1548.0,TATA
SC20,RL,122.0,11923.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,1Fam,1Story,9.0,5.0,2007.0,2007.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,2.0,1.0,Ex,7.0,Typ,0.0,No,Attchd,1980.0,Fin,2.0,702.0,Y,288.0,25.0,No,May,2009.0,WD,Normal,239000.0,132.77777777777777,18.0,0.0,2.0,NormNorm,VinylSdVinylSd,477.5,1800.0,TATA
SC60,RL,80.0,11316.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Timber,1Fam,2Story,7.0,5.0,2002.0,2003.0,Gable,CompShg,BrkFace,44.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,4.0,1.0,Gd,8.0,Typ,1.0,Gd,BuiltIn,1980.0,Fin,2.0,510.0,Y,0.0,40.0,No,Feb,2010.0,WD,Normal,214900.0,113.4635691657867,23.0,1.0,3.0,NormNorm,VinylSdVinylSd,817.0,1894.0,TATA
SC60,RL,65.0,10237.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6.0,5.0,2005.0,2007.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,8.0,Typ,1.0,Gd,Attchd,1980.0,Fin,2.0,393.0,Y,0.0,72.0,No,Jul,2007.0,New,Partial,178900.0,120.55256064690028,20.0,0.0,3.0,RRAnNorm,VinylSdVinylSd,783.0,1484.0,TATA
SC50,RL,130.0,9600.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,1Fam,1.5Fin,5.0,7.0,1940.0,1950.0,Gable,CompShg,None,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,Unf,GasA,Ex,Y,SBrkr,2.0,1.0,TA,7.0,Min2,2.0,TA,Detchd,1980.0,Unf,1.0,256.0,Y,0.0,70.0,No,Jun,2009.0,WD,Normal,160000.0,122.32415902140673,85.0,1.0,2.0,NormNorm,MetalSdMetalSd,728.0,1308.0,TATA
